dim,f,p
19424,70.51788055714358,1.5036070122715662e-30
1373,70.5108391887701,1.5136827400052383e-30
9746,70.50543222159256,1.5214655894760591e-30
7339,70.50477658655998,1.5224120362961916e-30
4087,70.50226883788828,1.526037555542847e-30
3073,70.50226883788828,1.526037555542847e-30
22411,70.49946929166373,1.5300951424403887e-30
23030,70.49946929166373,1.5300951424403887e-30
8614,70.48711891835217,1.5481247133708855e-30
23333,70.48483928500163,1.5514757834700321e-30
24060,70.48483928500163,1.5514757834700321e-30
10170,70.48467300322064,1.5517205022279888e-30
10609,70.48022380370772,1.558282803508119e-30
14633,70.46035397156074,1.5879302578245822e-30
15462,70.45773464348673,1.5918803973653224e-30
20474,70.44977102435203,1.603950623482022e-30
20890,70.44977102435203,1.603950623482022e-30
26659,70.4479294724869,1.6067548238770682e-30
27588,70.4479294724869,1.6067548238770682e-30
6137,70.4456717313463,1.6101994671905332e-30
6536,70.4456717313463,1.6101994671905332e-30
649,70.43988033938885,1.6190692444788543e-30
25020,70.43948534292328,1.6196759775044714e-30
25799,70.43948534292328,1.6196759775044714e-30
9948,70.43436344314325,1.627564090801399e-30
27455,70.43154057771306,1.631927938849781e-30
26574,70.43154057771306,1.631927938849781e-30
5429,70.42580378184371,1.6408325238409876e-30
5718,70.42580378184371,1.6408325238409876e-30
2014,70.4170990226285,1.654436900671577e-30
5991,70.4145926605271,1.658374899498607e-30
23800,70.41427037559998,1.658881954122862e-30
24485,70.41427037559998,1.658881954122862e-30
22243,70.40974514581333,1.666017956266335e-30
22828,70.40974514581333,1.666017956266335e-30
23674,70.40161760189811,1.6789118061258943e-30
24378,70.40161760189811,1.6789118061258943e-30
2129,70.39136289815609,1.6953228544476228e-30
15708,70.39029640622843,1.6970387973193543e-30
16162,70.39029640622843,1.6970387973193543e-30
11655,70.37534058560459,1.7212860186851615e-30
3164,70.36075466209408,1.7452674599343557e-30
26069,70.34506951814429,1.771429439937063e-30
25197,70.34506951814429,1.771429439937063e-30
10693,70.32592654828622,1.803891276410892e-30
11488,70.32592654828622,1.803891276410892e-30
14616,70.3243053529711,1.806667623003807e-30
15949,70.32359271427714,1.8078893912279415e-30
16343,70.32359271427714,1.8078893912279415e-30
17559,70.31871912297154,1.8162670084641043e-30
18626,70.31871912297154,1.8162670084641043e-30
25753,70.3144112031016,1.823704589542167e-30
24961,70.3144112031016,1.823704589542167e-30
17502,70.29836759337827,1.851672858442463e-30
18513,70.29836759337827,1.851672858442463e-30
12690,70.2953608207858,1.856962025985523e-30
20955,70.28438464025511,1.8763987223235344e-30
20561,70.28438464025511,1.8763987223235344e-30
23582,70.28003053907945,1.8841652785435637e-30
24327,70.28003053907945,1.8841652785435637e-30
531,70.2747774157502,1.8935782838498023e-30
3901,70.26144994770573,1.9176713090274466e-30
11663,70.2574896417118,1.924889590496578e-30
9319,70.25685007566722,1.9260578478605835e-30
21757,70.2340118359663,1.9682434707330485e-30
21244,70.2340118359663,1.9682434707330485e-30
7227,70.22989309809357,1.975949227172679e-30
16176,70.19799119359705,2.036666222207336e-30
8016,70.19313547102355,2.0460701553973212e-30
26922,70.19057488040183,2.0510466617083276e-30
27829,70.19057488040183,2.0510466617083276e-30
5015,70.18503996059023,2.0618452053234664e-30
9721,70.18244553223998,2.0669264625146368e-30
6819,70.18198135810373,2.0678368806984998e-30
7327,70.18198135810373,2.0678368806984998e-30
4063,70.17482130653852,2.0819313544931912e-30
3038,70.17482130653852,2.0819313544931912e-30
22387,70.16653464731176,2.0983636094569687e-30
22998,70.16653464731176,2.0983636094569687e-30
6810,70.16463599295922,2.102146837080029e-30
18900,70.15842693020322,2.1145666422513572e-30
17840,70.15842693020322,2.1145666422513572e-30
23353,70.15772919393005,2.1159668852825927e-30
24103,70.15772919393005,2.1159668852825927e-30
7175,70.14347936155836,2.144767847807462e-30
7718,70.14347936155836,2.144767847807462e-30
8743,70.14177379744862,2.1482412226637904e-30
5191,70.12481454746303,2.1830864393058196e-30
25464,70.1232734350996,2.1862807750828452e-30
24697,70.1232734350996,2.1862807750828452e-30
23856,70.11809079946198,2.1970574216954247e-30
24541,70.11809079946198,2.1970574216954247e-30
3676,70.10851801973374,2.2171028054332533e-30
7649,70.10770394198896,2.2188159037494173e-30
9860,70.09968346978869,2.235764702175549e-30
6183,70.09616137192728,2.2432484549923795e-30
24380,70.08445898809578,2.2682941702913147e-30
23811,70.08445898809578,2.2682941702913147e-30
13160,70.07502539232443,2.288687752612664e-30
12249,70.07502539232443,2.288687752612664e-30
17841,70.05217046555292,2.338859666497908e-30
18821,70.05217046555292,2.338859666497908e-30
11365,70.04240511871119,2.360631124743656e-30
10551,70.04240511871119,2.360631124743656e-30
20100,70.03876232224742,2.3688044364880974e-30
19790,70.03876232224742,2.3688044364880974e-30
8736,70.03824485892544,2.3699677595368964e-30
21352,70.03711373450822,2.372512661645542e-30
21848,70.03711373450822,2.372512661645542e-30
5694,70.01595767941151,2.4206185411672674e-30
23194,70.00431747796989,2.4475017634540645e-30
23904,70.00431747796989,2.4475017634540645e-30
6279,70.00339991016139,2.449633562082407e-30
6692,70.00339991016139,2.449633562082407e-30
7540,69.99454557387493,2.470300695352458e-30
14661,69.99137260782952,2.477749190808153e-30
5360,69.97139768247185,2.5251589508528377e-30
2457,69.97072512347215,2.5267709471120568e-30
2604,69.93886242390967,2.604331641611995e-30
8815,69.92878760375702,2.62934830084969e-30
23947,69.92302948314725,2.6437540732861747e-30
23286,69.92302948314725,2.6437540732861747e-30
15048,69.91598646381395,2.661481866148165e-30
23528,69.90941791627696,2.6781225775419057e-30
24045,69.90941791627696,2.6781225775419057e-30
26165,69.90343924858477,2.693359393615076e-30
25314,69.90343924858477,2.693359393615076e-30
16569,69.8978964212959,2.7075629453868903e-30
22148,69.88976315588856,2.7285403298964063e-30
22754,69.88976315588856,2.7285403298964063e-30
6013,69.88927869976027,2.729794963383303e-30
6419,69.88927869976027,2.729794963383303e-30
9761,69.88610500571423,2.7380284162865353e-30
18848,69.87749460332341,2.7604916105025435e-30
17867,69.87749460332341,2.7604916105025435e-30
21241,69.87603190197198,2.764325854924159e-30
21754,69.87603190197198,2.764325854924159e-30
27646,69.87476468034491,2.767651988273284e-30
26689,69.87476468034491,2.767651988273284e-30
13416,69.8699756595791,2.7802581551843482e-30
19515,69.85974086386516,2.8073922310978634e-30
19315,69.85974086386516,2.8073922310978634e-30
21897,69.85380082311077,2.8232616021856535e-30
21387,69.85380082311077,2.8232616021856535e-30
19705,69.84670963373091,2.8423239737096743e-30
20001,69.84670963373091,2.8423239737096743e-30
11202,69.84624516287167,2.843577038823364e-30
18078,69.83996409205268,2.8605767122207706e-30
17475,69.83996409205268,2.8605767122207706e-30
16432,69.83942557292005,2.8620389356514667e-30
24125,69.82799897088917,2.8932421487462567e-30
23408,69.82799897088917,2.8932421487462567e-30
24806,69.82377263399,2.9048692780977598e-30
25615,69.82377263399,2.9048692780977598e-30
22136,69.80928378002595,2.9450858560844094e-30
22797,69.80928378002595,2.9450858560844094e-30
19064,69.80814407639967,2.9482728602404026e-30
19161,69.80814407639967,2.9482728602404026e-30
10302,69.80365153271845,2.9608692137957902e-30
13751,69.79880080473403,2.9745303353582364e-30
12832,69.79880080473403,2.9745303353582364e-30
23210,69.79566648952525,2.9833910474919564e-30
23891,69.79566648952525,2.9833910474919564e-30
14564,69.78203207899412,3.0222439449002472e-30
4668,69.77743066593776,3.0354701840013936e-30
10379,69.77239359903477,3.050015082732251e-30
14374,69.75020725895153,3.114914478801501e-30
15600,69.74895463096337,3.1186196052401055e-30
12108,69.74688808678046,3.1247418430537505e-30
17760,69.74308587156212,3.1360375318056046e-30
18851,69.74308587156212,3.1360375318056046e-30
26519,69.74237366282212,3.1381579139314775e-30
27276,69.74237366282212,3.1381579139314775e-30
19303,69.72913148162323,3.177844810823283e-30
19495,69.72913148162323,3.177844810823283e-30
16911,69.71660220377554,3.215857487168645e-30
25811,69.70966929171165,3.237086520765236e-30
24999,69.70966929171165,3.237086520765236e-30
16775,69.7046652707519,3.252496256018666e-30
15567,69.70346866706419,3.256192025237976e-30
10107,69.68847752775763,3.302850594498618e-30
8448,69.68450672240616,3.315321063060057e-30
3030,69.67456241705709,3.346758702176007e-30
4067,69.67456241705709,3.346758702176007e-30
12331,69.65936805694395,3.395370853477049e-30
15301,69.65764370089599,3.400932138111548e-30
5758,69.64288982718323,3.448889622627368e-30
2686,69.64269439478312,3.449529396744465e-30
21951,69.64222663988868,3.4510611373606876e-30
21459,69.64222663988868,3.4510611373606876e-30
180,69.62738548295776,3.5000159903508494e-30
78,69.62738548295776,3.5000159903508494e-30
277,69.62738548295776,3.5000159903508494e-30
13977,69.61783914086907,3.531872112696474e-30
14097,69.61783914086907,3.531872112696474e-30
14215,69.61783914086907,3.531872112696474e-30
21052,69.61263064791203,3.5493750213995614e-30
21529,69.61263064791203,3.5493750213995614e-30
4875,69.60355929835754,3.580066391033949e-30
4910,69.59394861386843,3.612872307798257e-30
19680,69.58410542600697,3.646783749940293e-30
19974,69.58410542600697,3.646783749940293e-30
14075,69.58390899096975,3.6474637338535846e-30
13955,69.58390899096975,3.6474637338535846e-30
9083,69.5820302843534,3.6539735201058096e-30
8695,69.57842659969201,3.666492977515178e-30
23867,69.57307318233836,3.685170428109469e-30
24534,69.57307318233836,3.685170428109469e-30
13161,69.56599890954675,3.7099978725842615e-30
7110,69.55294996762325,3.756233651648375e-30
26650,69.53432403240294,3.823230953644899e-30
27568,69.53432403240294,3.823230953644899e-30
11270,69.53376482770557,3.8252607929424785e-30
9525,69.53115706508571,3.834740878442754e-30
18534,69.52794290656047,3.846457770598923e-30
17647,69.52794290656047,3.846457770598923e-30
11412,69.52605593466245,3.8533532215015025e-30
10582,69.52605593466245,3.8533532215015025e-30
8385,69.52429345310195,3.859804927755034e-30
16599,69.51725383299129,3.8856820275305405e-30
26517,69.50761175574142,3.921407555181023e-30
27409,69.50761175574142,3.921407555181023e-30
11200,69.50489990239144,3.931514528608282e-30
16274,69.50126033736412,3.945120032505861e-30
13158,69.49546979887224,3.966863540700614e-30
12247,69.49546979887224,3.966863540700614e-30
12562,69.49233595819359,3.97868110740373e-30
19202,69.48781382283842,3.995795997627545e-30
19396,69.48781382283842,3.995795997627545e-30
4009,69.47822205312706,4.032342164543016e-30
565,69.47362542487946,4.049974427546535e-30
462,69.46999154998836,4.063968247647112e-30
11254,69.45726673992438,4.1133531847987705e-30
10444,69.45726673992438,4.1133531847987705e-30
21774,69.45556262328695,4.1200122967180784e-30
21292,69.45556262328695,4.1200122967180784e-30
10778,69.45231409939974,4.132736330741089e-30
26793,69.45014679017909,4.1412472549755145e-30
27700,69.45014679017909,4.1412472549755145e-30
20273,69.44201934905186,4.1733198647189374e-30
20687,69.44201934905186,4.1733198647189374e-30
9833,69.43861629722495,4.186822753181356e-30
8216,69.43137231983319,4.2157117311081654e-30
2728,69.43128150643835,4.2160751581124274e-30
17486,69.41705680936825,4.273389946171781e-30
18484,69.41705680936825,4.273389946171781e-30
26828,69.39733623397659,4.354141103376558e-30
27771,69.39733623397659,4.354141103376558e-30
2428,69.3916223578691,4.377822156714378e-30
7902,69.3811459305624,4.421576842246817e-30
639,69.38021174848383,4.425499631956667e-30
6497,69.36884423626431,4.473513729478442e-30
23315,69.36329127126207,4.4971575282434306e-30
24022,69.36329127126207,4.4971575282434306e-30
22935,69.3581101733537,4.519330731159386e-30
22351,69.3581101733537,4.519330731159386e-30
23410,69.34699568951804,4.567266447113745e-30
24128,69.34699568951804,4.567266447113745e-30
564,69.3329244375123,4.628685006346328e-30
16951,69.32196690983106,4.677084587182165e-30
21162,69.31859362800093,4.6920861439105185e-30
21677,69.31859362800093,4.6920861439105185e-30
400,69.31647776254144,4.7015203216922e-30
22863,69.3161860605236,4.702822444822065e-30
22264,69.3161860605236,4.702822444822065e-30
10554,69.31588475588201,4.7041678118527875e-30
11368,69.31588475588201,4.7041678118527875e-30
4883,69.30820621468632,4.738583851881351e-30
4983,69.30820621468632,4.738583851881351e-30
23686,69.30727824195982,4.74276015477385e-30
24404,69.30727824195982,4.74276015477385e-30
9036,69.3018344592011,4.7673339676356516e-30
2988,69.29900807601653,4.780142772640435e-30
11374,69.27745759575075,4.8789459832309344e-30
25296,69.26880969492802,4.9191665860158594e-30
25953,69.26880969492802,4.9191665860158594e-30
21394,69.25715722444784,4.973886452898189e-30
21841,69.25715722444784,4.973886452898189e-30
26626,69.25509381852599,4.98363947637406e-30
27420,69.25509381852599,4.98363947637406e-30
3165,69.25081065359751,5.0039456919535674e-30
16409,69.2493137982878,5.011061696850301e-30
19776,69.24431060867227,5.034920287617505e-30
20050,69.24431060867227,5.034920287617505e-30
6677,69.2437618981751,5.0375438181068764e-30
1000,69.23916094729962,5.0595960842688784e-30
6795,69.23854502925168,5.062555490121939e-30
7295,69.23854502925168,5.062555490121939e-30
22114,69.22845463165969,5.111285937247511e-30
22722,69.22845463165969,5.111285937247511e-30
16497,69.22441975304402,5.130903066134108e-30
4516,69.22057130349428,5.149684000644753e-30
4370,69.21519522156372,5.176035217804889e-30
23533,69.21454808943375,5.179216264094647e-30
24232,69.21454808943375,5.179216264094647e-30
19827,69.20699512778862,5.2164886378371e-30
20095,69.20699512778862,5.2164886378371e-30
8286,69.2023683713271,5.2394532294477434e-30
1729,69.19967427211317,5.252871788155067e-30
14928,69.19959088917129,5.253287643635152e-30
2708,69.18369660142747,5.333161918309322e-30
17908,69.18154112396242,5.344087116850731e-30
18967,69.18154112396242,5.344087116850731e-30
14407,69.17851400583517,5.359468117048126e-30
3498,69.17702589275747,5.3670455590722554e-30
11736,69.17664417313576,5.3689909949842145e-30
20581,69.15958806963198,5.456641586550973e-30
20179,69.15958806963198,5.456641586550973e-30
12896,69.15220272535922,5.495037481134587e-30
11996,69.15220272535922,5.495037481134587e-30
11887,69.15020887769086,5.50544962996394e-30
15728,69.14919037378583,5.5107760151694015e-30
15555,69.14919037378583,5.5107760151694015e-30
27857,69.14594211901024,5.52779761834891e-30
26873,69.14594211901024,5.52779761834891e-30
4538,69.1384596021665,5.5672082028625886e-30
5208,69.13670490332566,5.5764908703997135e-30
24414,69.13358894068223,5.593013056736558e-30
23696,69.13358894068223,5.593013056736558e-30
18692,69.11107458717798,5.713858752530193e-30
17681,69.11107458717798,5.713858752530193e-30
15752,69.08846553226171,5.837842459755205e-30
6318,69.07197677580011,5.9299581223522725e-30
6732,69.06666062189457,5.959966210275305e-30
10418,69.06111293097152,5.9914433104024535e-30
20229,69.05922137752303,6.002213804946374e-30
20617,69.05922137752303,6.002213804946374e-30
4808,69.05688870954012,6.01552268817418e-30
21393,69.04343899993684,6.0928372000403665e-30
21913,69.04343899993684,6.0928372000403665e-30
15326,69.03347557480377,6.1507516009587915e-30
567,69.0211283819812,6.2232871126622995e-30
4664,69.01829722886515,6.240039450924402e-30
15374,69.01621632552258,6.2523812226596564e-30
25658,69.01529518951286,6.257852248512415e-30
24784,69.01529518951286,6.257852248512415e-30
20307,69.01013481668946,6.2885906593160645e-30
20717,69.01013481668946,6.2885906593160645e-30
20921,69.00763282411961,6.3035484387807114e-30
20527,69.00763282411961,6.3035484387807114e-30
17743,68.98009622560792,6.470542928183681e-30
18611,68.98009622560792,6.470542928183681e-30
14967,68.97758485059083,6.48599161483129e-30
25543,68.96741400981398,6.548935776441738e-30
24737,68.96741400981398,6.548935776441738e-30
12250,68.9583960595534,6.605256180397538e-30
25785,68.95174710056038,6.64709158058767e-30
24986,68.95174710056038,6.64709158058767e-30
15248,68.94505596912968,6.689460038788513e-30
13431,68.92490583641705,6.818690779724122e-30
6622,68.9177876198473,6.864937443965617e-30
13410,68.91509840670756,6.882490696752123e-30
9623,68.89036375217673,7.046062105173613e-30
15408,68.88817850144724,7.060698975297258e-30
11486,68.88438479651614,7.086181620475894e-30
11135,68.87997250470733,7.115935165252133e-30
19939,68.8744975972645,7.153028154862945e-30
